Material,Second Derivative
38-1482-03,-9.402466595520957e-19
38-1482-03,-4.234345086336348e-06
38-1482-03,2.1170974488683368e-06
38-1482-03,2.1170223613892997e-06
38-1482-03,-2.116947279236356e-06
38-1482-03,0.0
38-1482-03,2.1167979075839843e-06
38-1482-03,-2.1167232296622594e-06
38-1482-03,-6.3499456710292355e-06
38-1482-03,1.05828694481266e-05
38-1482-03,-4.232998455017416e-06
38-1482-03,2.1164245706587567e-06
38-1482-03,-4.2326998381518855e-06
38-1482-03,0.0
38-1482-03,2.1162006317080874e-06
38-1482-03,4.2322519918438635e-06
38-1482-03,-2.1160513654002146e-06
38-1482-03,-6.3479302204271364e-06
38-1482-03,4.2318033657804215e-06
38-1482-03,0.0
38-1482-03,2.1157515843591833e-06
38-1482-03,-4.231353960487602e-06
38-1482-03,4.231204762779014e-06
38-1482-03,-2.1155277877957443e-06
38-1482-03,2.115453199461957e-06
38-1482-03,-2.115378616387588e-06
38-1482-03,0.0
38-1482-03,0.0
38-1482-03,0.0
38-1482-03,0.0
38-1482-03,0.0
38-1482-03,-2.114931228358028e-06
38-1482-03,2.114856682084021e-06
38-1482-03,0.0
38-1482-03,2.114707217728119e-06
38-1482-03,-4.2292645993997855e-06
38-1482-03,0.0
38-1482-03,6.343448596699876e-06
38-1482-03,-6.343225052688437e-06
38-1482-03,0.0
38-1482-03,4.2285186746190405e-06
38-1482-03,0.0
38-1482-03,9.388535925248599e-19
38-1482-03,-9.388205130222194e-19
38-1482-03,-6.341884119415126e-06
38-1482-03,2.113886895218273e-06
38-1482-03,6.341437267633994e-06
38-1482-03,-6.341213865357554e-06
38-1482-03,4.227326985880684e-06
38-1482-03,-6.340767108020862e-06
38-1482-03,6.340542444142989e-06
38-1482-03,9.385555734354622e-19
38-1482-03,-2.1133643880496306e-06
38-1482-03,0.0
38-1482-03,0.0
38-1482-03,0.0
38-1482-03,0.0
38-1482-03,-2.1129922611665492e-06
38-1482-03,4.225835703030807e-06
38-1482-03,-9.382909769613352e-19
38-1482-03,-6.3383071438005835e-06
38-1482-03,4.225389308004945e-06
38-1482-03,0.0
38-1482-03,0.0
38-1482-03,0.0
38-1482-03,4.2247942613216015e-06
38-1482-03,-6.336966981416147e-06
38-1482-03,2.112247528914123e-06
38-1482-03,0.0
38-1482-03,2.112098384043221e-06
38-1482-03,-4.224048074667898e-06
38-1482-03,-9.378940716770116e-19
38-1482-03,6.335626078851385e-06
38-1482-03,-4.223602057215387e-06
38-1482-03,-2.1117267028301716e-06
38-1482-03,2.1116523822847923e-06
38-1482-03,-4.223156133942005e-06
38-1482-03,8.446015027549251e-06
38-1482-03,-1.0557147260167733e-05
38-1482-03,1.0556775762045753e-05
38-1482-03,-2.11128085801273e-06
38-1482-03,-4.222413137695339e-06
38-1482-03,-2.1111318971582202e-06
38-1482-03,8.444228928956295e-06
38-1482-03,-2.11098257259925e-06
38-1482-03,-4.221816608847484e-06
38-1482-03,4.221668082943904e-06
38-1482-03,-4.221519567490407e-06
38-1482-03,-2.1106855312410708e-06
38-1482-03,8.442445135854758e-06
38-1482-03,-4.221074083817516e-06
38-1482-03,-4.2209256101533266e-06
38-1482-03,8.441554293867415e-06
38-1482-03,-6.330943041236337e-06
38-1482-03,2.110240125911887e-06
38-1482-03,0.0
38-1482-03,-2.1100916992394507e-06
38-1482-03,6.330052481198414e-06
38-1482-03,-2.1099428586458962e-06
38-1482-03,-2.1098682288415644e-06
38-1482-03,0.0
38-1482-03,-2.109719419772252e-06
38-1482-03,9.368706878936113e-19
38-1482-03,2.109571066336447e-06
38-1482-03,-2.109496897442791e-06
38-1482-03,8.437690935057948e-06
38-1482-03,-6.328045725901787e-06
38-1482-03,0.0
38-1482-03,0.0
38-1482-03,2.109126131190286e-06
38-1482-03,-6.327155980738209e-06
38-1482-03,4.217955722360367e-06
38-1482-03,0.0
38-1482-03,0.0
38-1482-03,0.0
38-1482-03,-2.1086806129565867e-06
38-1482-03,6.325818359524078e-06
38-1482-03,-6.32559605634908e-06
38-1482-03,2.1084579229326594e-06
38-1482-03,4.2167676645778565e-06
38-1482-03,-2.1083097468530013e-06
38-1482-03,2.1082356666229245e-06
38-1482-03,-6.324484774794917e-06
38-1482-03,2.108087521779532e-06
38-1482-03,2.1080134571651185e-06
38-1482-03,-2.1079393977548294e-06
38-1482-03,-2.107865343548116e-06
38-1482-03,-2.1077912945425567e-06
38-1482-03,2.1077172507422853e-06
38-1482-03,4.215286424286015e-06
38-1482-03,-2.107568744924729e-06
38-1482-03,2.1074942829684144e-06
38-1482-03,2.1074198262744404e-06
38-1482-03,-6.322037425705496e-06
38-1482-03,2.1072717960623614e-06
38-1482-03,0.0
38-1482-03,0.0
38-1482-03,2.1070497897326212e-06
38-1482-03,-2.1069757980174184e-06
38-1482-03,-8.427607245991825e-06
38-1482-03,1.0534139150875223e-05
38-1482-03,-4.21350770809468e-06
38-1482-03,6.320039649343871e-06
38-1482-03,9.355209573131482e-19
38-1482-03,-9.354881122332671e-19
38-1482-03,-6.3193728507766475e-06
38-1482-03,2.1064079322175154e-06
38-1482-03,-2.1063582483743234e-06
38-1482-03,2.106308951374699e-06
38-1482-03,0.0
38-1482-03,-2.1061610771779714e-06
38-1482-03,2.1060871478650384e-06
38-1482-03,0.0
38-1482-03,4.211878609615538e-06
38-1482-03,-1.0529326955313572e-05
38-1482-03,6.317374447517767e-06
38-1482-03,2.1057175791365654e-06
38-1482-03,2.105643680955594e-06
38-1482-03,-8.422279151839251e-06
38-1482-03,4.210991800301091e-06
38-1482-03,0.0
38-1482-03,4.210696280175935e-06
38-1482-03,-6.31582150487183e-06
38-1482-03,-9.348963981066012e-19
38-1482-03,9.348634046579596e-19
38-1482-03,1.052525691908282e-05
38-1482-03,-1.0524887661927198e-05
38-1482-03,4.2098073722716e-06
38-1482-03,-6.314489535202422e-06
38-1482-03,-9.346994330439e-19
38-1482-03,1.2628093070833985e-05
38-1482-03,-1.683686682355228e-05
38-1482-03,6.31360359778452e-06
38-1482-03,8.417842869695562e-06
38-1482-03,-6.313160722292858e-06
38-1482-03,0.0
38-1482-03,0.0
38-1482-03,2.104165508513282e-06
38-1482-03,-4.208182671070952e-06
38-1482-03,4.208034332622264e-06
38-1482-03,-6.311829006947537e-06
38-1482-03,1.0519346143167759e-05
38-1482-03,-6.311386380373874e-06
38-1482-03,-2.103721696788395e-06
38-1482-03,2.1036479386248805e-06
38-1482-03,-2.103574185633225e-06
38-1482-03,2.103500437812884e-06
38-1482-03,4.206853390326628e-06
38-1482-03,-6.310058873051916e-06
38-1482-03,2.1032792253743125e-06
38-1482-03,0.0
38-1482-03,-2.1031317762618716e-06
38-1482-03,6.3091741783740055e-06
38-1482-03,-2.1029843478216424e-06
38-1482-03,-4.205820418895128e-06
38-1482-03,0.0
38-1482-03,4.2055238967605976e-06
38-1482-03,-2.102688257499346e-06
38-1482-03,2.1026145717831773e-06
38-1482-03,-4.205081782462499e-06
38-1482-03,4.204934431686039e-06
38-1482-03,-4.20478709123589e-06
38-1482-03,6.3069596416673836e-06
38-1482-03,-4.204492441311117e-06
38-1482-03,0.0
38-1482-03,0.0
38-1482-03,-6.306075815763665e-06
38-1482-03,6.305854897991054e-06
38-1482-03,0.0
38-1482-03,4.203608739251662e-06
38-1482-03,9.33355776229124e-19
38-1482-03,-8.406625440571777e-06
38-1482-03,6.304747091863196e-06
38-1482-03,-2.101508755725731e-06
38-1482-03,-2.1014351526528497e-06
38-1482-03,6.3040846642056365e-06
38-1482-03,-4.202624985622765e-06
38-1482-03,-4.2025268663572385e-06
38-1482-03,6.303643123095183e-06
38-1482-03,-2.1011407919114633e-06
38-1482-03,-2.1010672146109436e-06
38-1482-03,6.302980927388883e-06
38-1482-03,-6.302760226401857e-06
38-1482-03,4.201693027246751e-06
38-1482-03,-4.201545913862002e-06
38-1482-03,2.1006994053893094e-06
38-1482-03,2.1006254280310833e-06
38-1482-03,-4.2011029117659714e-06
38-1482-03,6.301432466833397e-06
38-1482-03,-4.200807916181209e-06
38-1482-03,-2.100330432384713e-06
38-1482-03,2.100256911826251e-06
38-1482-03,2.1001833964146774e-06
38-1482-03,-6.300329658448355e-06
38-1482-03,6.300109143090101e-06
38-1482-03,-4.199925762111766e-06
38-1482-03,4.199778772452919e-06
38-1482-03,-4.199631793082447e-06
38-1482-03,6.299227235998903e-06
38-1482-03,-4.199337865202304e-06
38-1482-03,-2.0995954583452363e-06
38-1482-03,2.0995219892313484e-06
38-1482-03,2.099448143259728e-06
38-1482-03,-6.298122903040597e-06
38-1482-03,1.0496502327152833e-05
38-1482-03,-1.0496135084798354e-05
38-1482-03,8.396614294512382e-06
38-1482-03,-6.297240406305906e-06
38-1482-03,0.0
38-1482-03,6.296799823391702e-06
38-1482-03,-2.0988598516832834e-06
38-1482-03,-6.2963593021253265e-06
38-1482-03,2.0987130215351106e-06
38-1482-03,6.295918842488248e-06
38-1482-03,-6.295698635778983e-06
38-1482-03,2.098492814824375e-06
38-1482-03,0.0
38-1482-03,2.0983460360217213e-06
38-1482-03,-2.098272224318297e-06
38-1482-03,-2.098198417807511e-06
38-1482-03,2.0981246164888157e-06
38-1482-03,2.0980512502725683e-06
38-1482-03,-4.195955778374021e-06
38-1482-03,6.2937135996957455e-06
38-1482-03,-8.391324729625114e-06
38-1482-03,8.391031346838248e-06
38-1482-03,-8.390737984565533e-06
38-1482-03,-6.292833482102216e-06
38-1482-03,1.8877840473494057e-05
38-1482-03,-4.194929010405389e-06
38-1482-03,-2.0973911851418917e-06
38-1482-03,-4.194635740420395e-06
38-1482-03,2.097244560401952e-06
38-1482-03,-2.097171255717549e-06
38-1482-03,2.0970975735480585e-06
38-1482-03,0.0
38-1482-03,0.0
38-1482-03,2.096876943562244e-06
38-1482-03,9.311678826117468e-19
38-1482-03,-4.193460781418808e-06
38-1482-03,4.193314243928591e-06
38-1482-03,-2.0965838583396556e-06
38-1482-03,-4.193021199668965e-06
38-1482-03,4.192874692898341e-06
38-1482-03,0.0
38-1482-03,2.096290855034121e-06
38-1482-03,-2.0962176170037767e-06
38-1482-03,2.096144384091612e-06
38-1482-03,-8.384284625179058e-06
38-1482-03,4.191995867229119e-06
38-1482-03,1.2575545722058996e-05
38-1482-03,-1.4670954519065268e-05
38-1482-03,4.191554018652884e-06
38-1482-03,-4.191407614390038e-06
38-1482-03,4.191261220355097e-06
38-1482-03,0.0
38-1482-03,6.286452694443712e-06
38-1482-03,-4.190822099602341e-06
38-1482-03,-6.286013619696414e-06
38-1482-03,4.1905294035484504e-06
38-1482-03,0.0
38-1482-03,4.190236748376752e-06
38-1482-03,-6.2851356541781074e-06
38-1482-03,-2.0949720670398057e-06
38-1482-03,6.284696763381406e-06
38-1482-03,2.094825780323303e-06
38-1482-03,-2.0947522160657773e-06
38-1482-03,-6.28403597092161e-06
38-1482-03,6.2838153091466945e-06
38-1482-03,-6.2835959482786454e-06
38-1482-03,4.188917735149916e-06
38-1482-03,-2.094385757494128e-06
38-1482-03,6.2829379575537545e-06
38-1482-03,-6.282718657935059e-06
38-1482-03,2.094166457874898e-06
38-1482-03,2.0940933682067087e-06
38-1482-03,-2.094020283640228e-06
38-1482-03,-2.093947204174921e-06
38-1482-03,2.0938741298102544e-06
38-1482-03,4.187602121090457e-06
38-1482-03,-4.18745599276048e-06
38-1482-03,0.0
38-1482-03,0.0
38-1482-03,0.0
38-1482-03,-6.280303949405662e-06
38-1482-03,8.373446444825142e-06
38-1482-03,-2.093288577706891e-06
38-1482-03,0.0
38-1482-03,2.0931425259964478e-06
38-1482-03,-2.093069507783171e-06
38-1482-03,2.0929964946631937e-06
38-1482-03,-4.185846973275683e-06
38-1482-03,4.185700967411304e-06
38-1482-03,-2.0927774858660925e-06
38-1482-03,-4.185408986238187e-06
38-1482-03,4.1852630109263905e-06
38-1482-03,-4.185117045795726e-06
38-1482-03,6.277456636270484e-06
38-1482-03,2.0924121454368488e-06
38-1482-03,-4.184677501196125e-06
38-1482-03,0.0
38-1482-03,0.0
38-1482-03,2.0921194519393153e-06
38-1482-03,-6.276139515259492e-06
38-1482-03,4.183947126640575e-06
38-1482-03,-2.0919006266396892e-06
38-1482-03,4.183655390090509e-06
38-1482-03,2.091754768536916e-06
38-1482-03,-6.275045541334991e-06
38-1482-03,4.18321786154165e-06
38-1482-03,-4.183072039027736e-06
38-1482-03,-9.28796201433793e-19
38-1482-03,2.0913902122494708e-06
38-1482-03,4.182634632479149e-06
38-1482-03,-2.09124404483474e-06
38-1482-03,-4.182341560040545e-06
38-1482-03,0.0
38-1482-03,-9.286014822564067e-19
38-1482-03,8.363807096819503e-06
38-1482-03,-1.0454394543775994e-05
38-1482-03,6.272418145151596e-06
38-1482-03,-2.0907331930904375e-06
38-1482-03,-2.0906603428741982e-06
38-1482-03,4.181174995469236e-06
38-1482-03,-2.0905146576711655e-06
38-1482-03,0.0
38-1482-03,4.180737985541043e-06
38-1482-03,-8.361184671729074e-06
38-1482-03,6.270670044504066e-06
38-1482-03,-6.270451600431753e-06
38-1482-03,4.18015459442003e-06
38-1482-03,2.090004066074814e-06
38-1482-03,-2.089930840071108e-06
38-1482-03,2.089858045758088e-06
38-1482-03,-2.0897852565158843e-06
38-1482-03,0.0
38-1482-03,0.0
38-1482-03,4.179133838418669e-06
38-1482-03,-4.178988300490195e-06
38-1482-03,-4.178842772698055e-06
38-1482-03,6.268045882561327e-06
38-1482-03,9.278248719364513e-19
38-1482-03,-2.089203125064995e-06
38-1482-03,0.0
38-1482-03,0.0
38-1482-03,-2.0889849093749514e-06
38-1482-03,2.0889118027666142e-06
38-1482-03,2.088838701275011e-06
38-1482-03,-4.177531206890579e-06
38-1482-03,9.275659752639638e-19
38-1482-03,-2.088620182177855e-06
38-1482-03,6.265642437412747e-06
38-1482-03,4.1769495623181115e-06
38-1482-03,-4.176804176481638e-06
38-1482-03,-2.088329400382344e-06
38-1482-03,-2.0882567175840288e-06
38-1482-03,2.088184039844883e-06
38-1482-03,-2.0881113671653046e-06
38-1482-03,8.352154798169792e-06
38-1482-03,-8.351864147909629e-06
38-1482-03,-2.08789337947035e-06
38-1482-03,6.263462181056449e-06
38-1482-03,-2.0877476539250653e-06
38-1482-03,0.0
38-1482-03,0.0
38-1482-03,0.0
38-1482-03,2.087456263850969e-06
38-1482-03,0.0
38-1482-03,-2.087311024835189e-06
38-1482-03,-6.261715238718957e-06
38-1482-03,4.174331612058132e-06
38-1482-03,8.348372816810684e-06
38-1482-03,-4.174041214854912e-06
38-1482-03,0.0
38-1482-03,-4.173750858052285e-06
38-1482-03,-2.0868028473996847e-06
38-1482-03,6.260190812465509e-06
38-1482-03,-2.0866576992920703e-06
38-1482-03,4.173169510954687e-06
38-1482-03,-8.346047261244368e-06
38-1482-03,4.1728777604883205e-06
38-1482-03,0.0
38-1482-03,0.0
38-1482-03,0.0
38-1482-03,0.0
38-1482-03,-2.08607617437438e-06
38-1482-03,4.172007296665078e-06
38-1482-03,2.0859311273335092e-06
38-1482-03,-6.257575834130293e-06
38-1482-03,2.0857861004617786e-06
38-1482-03,0.0
38-1482-03,-2.085641093754982e-06
38-1482-03,2.085568597962119e-06
38-1482-03,0.0
38-1482-03,2.085423196743404e-06
38-1482-03,0.0
38-1482-03,-2.085301548095526e-06
38-1482-03,4.170506466451721e-06
38-1482-03,-8.340819682378072e-06
38-1482-03,2.0851324551207224e-06
38-1482-03,2.085059994682033e-06
38-1482-03,0.0
38-1482-03,0.0
38-1482-03,4.169685287165859e-06
38-1482-03,-4.169540406571795e-06
38-1482-03,0.0
38-1482-03,-6.253876013378306e-06
38-1482-03,6.253658737787328e-06
38-1482-03,4.168960984861544e-06
38-1482-03,-6.253224231893544e-06
38-1482-03,8.337341162708096e-06
38-1482-03,-1.0421312545696422e-05
38-1482-03,6.252569193709043e-06
38-1482-03,-2.084117336304139e-06
38-1482-03,-2.0840449464007657e-06
38-1482-03,4.167945123052021e-06
38-1482-03,-4.167800363358702e-06
38-1482-03,-2.0838278068584117e-06
38-1482-03,8.335021748269185e-06
38-1482-03,2.0836830723027046e-06
38-1482-03,-1.0418053562812234e-05
38-1482-03,4.167076715696442e-06
38-1482-03,0.0
38-1482-03,0.0
38-1482-03,2.0833213238537224e-06
38-1482-03,-8.332995956946337e-06
38-1482-03,1.2499057414833177e-05
38-1482-03,-8.332413949822752e-06
38-1482-03,2.083030744186528e-06
38-1482-03,-2.082958429746653e-06
38-1482-03,9.24987251383198e-19
38-1482-03,4.165627631851758e-06
38-1482-03,-6.248224549637352e-06
38-1482-03,8.330676888739519e-06
38-1482-03,-2.082596932841717e-06
38-1482-03,2.0825246485176244e-06
38-1482-03,-8.329809476848313e-06
38-1482-03,4.164760189845414e-06
38-1482-03,2.0823078256499134e-06
38-1482-03,-4.164471122786349e-06
38-1482-03,-2.082163302152893e-06
38-1482-03,1.0410455239630713e-05
38-1482-03,-1.2492110538189465e-05
38-1482-03,8.327783207033636e-06
38-1482-03,4.163746373992394e-06
38-1482-03,-4.163601905806244e-06
38-1482-03,-8.32691489528791e-06
38-1482-03,1.0408282498765833e-05
38-1482-03,-4.16316856139141e-06
38-1482-03,-2.081512066649071e-06
38-1482-03,4.162879715225488e-06
38-1482-03,-2.0813676535862022e-06
38-1482-03,-2.0812954545689238e-06
38-1482-03,2.081223260560388e-06
38-1482-03,0.0
38-1482-03,2.081078887567459e-06
38-1482-03,-6.24302012574607e-06
38-1482-03,8.323738138412985e-06
38-1482-03,-4.1617238854703595e-06
38-1482-03,-2.080789355931564e-06
38-1482-03,4.161433548383739e-06
38-1482-03,-2.080644620322492e-06
38-1482-03,-2.08057247145716e-06
38-1482-03,8.322001310382334e-06
38-1482-03,-4.160856377474022e-06
38-1482-03,-8.321424219521841e-06
38-1482-03,4.16056785205267e-06
38-1482-03,0.0
38-1482-03,2.08013968332097e-06
38-1482-03,4.1601351389387645e-06
38-1482-03,-6.2399863818530325e-06
38-1482-03,4.159846713530672e-06
38-1482-03,-4.159702515823674e-06
38-1482-03,6.239337492169985e-06
38-1482-03,-4.15941339781713e-06
38-1482-03,0.0
38-1482-03,0.0
38-1482-03,-2.0794897128546195e-06
38-1482-03,4.158835288122587e-06
38-1482-03,9.234149357443908e-19
38-1482-03,-4.1585470429212765e-06
38-1482-03,6.237604402953119e-06
38-1482-03,-4.158258837670467e-06
38-1482-03,-6.2371721250376495e-06
38-1482-03,4.157970672365549e-06
38-1482-03,6.2367399070334e-06
38-1482-03,-4.157682546996369e-06
38-1482-03,0.0
38-1482-03,2.0786972307791594e-06
38-1482-03,-9.230950301492065e-19
38-1482-03,-6.235658358183789e-06
38-1482-03,6.235441080799805e-06
38-1482-03,-4.1568158790380465e-06
38-1482-03,9.229665679227466e-19
38-1482-03,4.156527913682312e-06
38-1482-03,-2.0781919729832756e-06
38-1482-03,0.0
38-1482-03,-2.0780480202261052e-06
38-1482-03,6.233928153978262e-06
38-1482-03,-8.311616349642924e-06
38-1482-03,6.233496385438096e-06
38-1482-03,9.227108741657796e-19
38-1482-03,-2.077688225568379e-06
38-1482-03,2.077616281586031e-06
38-1482-03,-2.077544342586833e-06
38-1482-03,-4.154944817139612e-06
38-1482-03,6.232200174132571e-06
38-1482-03,-2.077327712557944e-06
38-1482-03,0.0
38-1482-03,4.154366916201743e-06
38-1482-03,-8.308446196286795e-06
38-1482-03,4.1540792900422456e-06
38-1482-03,0.0
38-1482-03,0.0
38-1482-03,2.076823962735806e-06
38-1482-03,-2.0767520785944483e-06
38-1482-03,-4.153360398859127e-06
38-1482-03,6.229824975719602e-06
38-1482-03,2.07653645602346e-06
38-1482-03,-2.076464591783974e-06
38-1482-03,-6.2291781975525365e-06
38-1482-03,4.152641756448961e-06
38-1482-03,0.0
38-1482-03,-4.152352871930345e-06
38-1482-03,1.2456625338536948e-05
38-1482-03,-1.038016194381271e-05
38-1482-03,0.0
38-1482-03,2.075888735020712e-06
38-1482-03,2.075816915604861e-06
38-1482-03,0.0
38-1482-03,-6.227019875041569e-06
38-1482-03,6.2268044615130125e-06
38-1482-03,-2.0755296876292325e-06
38-1482-03,0.0
38-1482-03,-2.075386103446866e-06
38-1482-03,6.225942956415722e-06
38-1482-03,-6.225727617387899e-06
38-1482-03,0.0
38-1482-03,4.1501971482326595e-06
38-1482-03,-1.0375131944184011e-05
38-1482-03,1.6599633668632782e-05
38-1482-03,-4.14976490762174e-06
38-1482-03,-4.149621408011838e-06
38-1482-03,-2.0747389591630384e-06
38-1482-03,9.213373261121303e-19
38-1482-03,-2.074595484359587e-06
38-1482-03,8.298095017597476e-06
38-1482-03,-4.148904058798326e-06
38-1482-03,2.074380309358455e-06
38-1482-03,-2.0743085942767297e-06
38-1482-03,-4.148473768306947e-06
38-1482-03,1.2444991073929953e-05
38-1482-03,-1.8666841309024644e-05
38-1482-03,1.2444130701177183e-05
38-1482-03,-4.14789943804904e-06
38-1482-03,2.07387766096109e-06
38-1482-03,4.147611215809419e-06
38-1482-03,2.0737339325546533e-06
38-1482-03,-1.2441973572944466e-05
38-1482-03,4.147181193429543e-06
38-1482-03,2.07351893622484e-06
38-1482-03,0.0
38-1482-03,6.220126890312348e-06
38-1482-03,-8.293215937886731e-06
38-1482-03,-2.073232343788983e-06
38-1482-03,8.292642832237361e-06
38-1482-03,-6.219267231837054e-06
38-1482-03,2.0730174514484245e-06
38-1482-03,2.0729458305670467e-06
38-1482-03,-6.218622643903114e-06
38-1482-03,1.2436813104145515e-05
38-1482-03,-8.29092063367955e-06
38-1482-03,-4.145316275641968e-06
38-1482-03,2.0725865417654087e-06
38-1482-03,4.145029901309165e-06
38-1482-03,-2.072443364490295e-06
38-1482-03,0.0
38-1482-03,0.0
38-1482-03,-2.0722286356660098e-06
38-1482-03,4.144314138558134e-06
38-1482-03,9.201908159163924e-19
38-1482-03,-6.216041854003352e-06
38-1482-03,-8.287769599098103e-06
38-1482-03,2.0718708531569177e-05
38-1482-03,-4.14359862296082e-06
38-1482-03,6.215183324231905e-06
38-1482-03,-1.6573246967960333e-05
38-1482-03,4.143167944473412e-06
38-1482-03,-2.0715120770385515e-06
38-1482-03,8.28576224054874e-06
38-1482-03,-8.285476192691313e-06
38-1482-03,4.142595082291781e-06
38-1482-03,0.0
38-1482-03,4.142309083804449e-06
38-1482-03,-4.142213760703867e-06
38-1482-03,2.0710592195663317e-06
38-1482-03,2.071011562401178e-06
38-1482-03,-1.035470040027384e-05
38-1482-03,1.0354343013208948e-05
38-1482-03,-4.14159426032512e-06
38-1482-03,-6.2121769878492455e-06
38-1482-03,1.0353271000016519e-05
38-1482-03,-6.211746970785632e-06
38-1482-03,4.1410209043538856e-06
38-1482-03,-9.194594355874322e-19
38-1482-03,-8.281468571786404e-06
38-1482-03,1.0351478525383367e-05
38-1482-03,-2.070224272136905e-06
38-1482-03,-4.140305688249807e-06
38-1482-03,6.210244263127644e-06
38-1482-03,-8.280040011553636e-06
